dataset,run,method,accuracy,inference_time,avg_work_units,speedup,accuracy_drop,energy_reduction,worst_case_latency,lazy_rf_threshold,lazy_gbm_threshold
MNIST,1,Cascade RF (Two-Stage),0.9694,0.04752922058105469,50.58,0.8214113728480276,0.0,0.4942,0.03904104232788086,0.9,
MNIST,1,LazyRF,0.9691,0.5678784847259521,17.582,0.06874893727787795,0.000300000000000078,0.82418,0.03904104232788086,0.95,
MNIST,1,Baseline C - QuickScorer,0.9694,116.25923681259155,100.0,0.0003358102409601616,0.0,0.0,0.03904104232788086,,
MNIST,1,Baseline D - Full BranchyNet,0.9756,0.0008304119110107422,3.0,1.0,0.0,0.0,0.0008304119110107422,,
MNIST,1,Baseline D - Early Exit BranchyNet,0.976,0.001172780990600586,1.1149,0.7080707460866029,-0.00039999999999995595,0.6283666666666667,0.0008304119110107422,,
MNIST,1,Full GBM,0.9459,0.1531217098236084,100.0,1.0,0.0,0.0,0.1531217098236084,,
MNIST,1,LazyGBM,0.9419,2.2427449226379395,81.0,0.06827424210306765,0.0040000000000000036,0.18999999999999995,0.1531217098236084,,3.0
Covertype,1,Baseline A - Full RF,0.924675,0.06461977958679199,100.0,1.0,0.0,0.0,0.06461977958679199,,
Covertype,1,Baseline B - Fixed Cascade,0.9247,1.1677968502044678,44.9905,0.05533477811271525,-2.4999999999941735e-05,0.550095,0.06461977958679199,,
Covertype,1,Cascade RF (Two-Stage),0.9247,0.06865501403808594,50.97,0.9412244756216142,-2.4999999999941735e-05,0.49029999999999996,0.06461977958679199,0.9,
Covertype,1,LazyRF,0.924225,1.70143723487854,19.19275,0.03797952593379384,0.00045000000000006146,0.8080725,0.06461977958679199,0.95,
Covertype,1,Baseline C - QuickScorer,0.924675,291.118754863739,100.0,0.00022197051377551374,0.0,0.0,0.06461977958679199,,
Covertype,1,Baseline D - Full BranchyNet,0.835625,0.0017018318176269531,3.0,1.0,0.0,0.0,0.0017018318176269531,,
Covertype,1,Baseline D - Early Exit BranchyNet,0.83085,0.0022735595703125,2.041975,0.7485318791946308,0.004774999999999974,0.31934166666666675,0.0017018318176269531,,
